,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2635,Wed Jan 04 20:44:26 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
2636,Sun Jan 08 20:26:42 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
2637,Sun Jan 08 20:26:10 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Rio de Janeiro,Alessandro Recal,RecalAlessandro,0,Neutro,,,,,,,,,,,,,,,,
2638,Sun Jan 08 19:52:22 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte,Lucas Ragazzi,LRagazzi,9,Neutro,,,,,,,,,,,,,,,,
2639,Sun Jan 08 19:54:56 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
2640,Sun Jan 08 19:53:36 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Condado City,Tom,Tom_brz,0,Neutro,,,,,,,,,,,,,,,,
2641,Sun Jan 08 18:42:19 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Micaa Arias♥,MaylenMicaa,0,Neutro,,,,,,,,,,,,,,,,
2642,Sun Jan 08 18:42:15 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
2643,Fri Jan 06 02:18:37 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Juiz de Fora       north side,caiozito,caiozito7,5,Neutro,,,,,,,,,,,,,,,,
2644,Fri Jan 06 02:22:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,28SaiMacacoEntraGalo,tovaga,0,Neutro,,,,,,,,,,,,,,,,
2645,Fri Jan 06 02:26:56 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
2646,Fri Jan 06 09:07:04 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Paulo - Brasil,Cacau,Ca_Moredi,0,Neutro,,,,,,,,,,,,,,,,
2647,Thu Jan 05 15:27:34 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Minas,Alexandre Benvindo,ProfBenvindo,0,Neutro,,,,,,,,,,,,,,,,
2648,Wed Jan 04 18:08:43 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,são paulo,VALÉRIO SOBRAL,valeriosobral,0,Neutro,,,,,,,,,,,,,,,,
2649,Wed Jan 04 18:09:31 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brasil",Galorthodox,Galorthodox,1,Neutro,,,,,,,,,,,,,,,,
2650,Wed Jan 04 18:14:03 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,28SaiMacacoEntraGalo,tovaga,0,Neutro,,,,,,,,,,,,,,,,
2651,Wed Jan 04 22:16:40 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,28SaiMacacoEntraGalo,tovaga,0,Neutro,,,,,,,,,,,,,,,,
2652,Fri Jan 06 01:58:31 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Ipatinga, Brasil",Renato Caiaca,Renatocaiaca,0,Neutro,,,,,,,,,,,,,,,,
2653,Fri Jan 06 02:12:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Folia.com.br,FoliaOficial,0,Neutro,,,,,,,,,,,,,,,,
2654,Thu Jan 05 00:55:00 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brasil",�Márcia  Figueiredo,marciaafig,0,Neutro,,,,,,,,,,,,,,,,
2655,Thu Jan 05 02:46:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",-419.333,-18.85,São Paulo - Brasil,Clovis Pinho,clovis_pinho,0,Neutro,,,,,,,,,,,,,,,,
2656,Wed Jan 04 23:05:05 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,3,Neutro,,,,,,,,,,,,,,,,
2657,Wed Jan 04 23:22:54 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo horizonte,cristiano avila,tichiavila,0,Neutro,,,,,,,,,,,,,,,,
2658,Sun Jan 08 21:38:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Bom Despacho -MG,Valmir rogerio,fiquesabendobd,0,Neutro,,,,,,,,,,,,,,,,
2659,Wed Jan 04 17:53:03 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Contagem / MG,Portal O Tempo,otempo,5,Neutro,,,,,,,,,,,,,,,,
2660,Wed Jan 04 20:50:55 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Nathalia Lima,sl_nathalia,0,Neutro,,,,,,,,,,,,,,,,
2661,Thu Jan 05 00:03:41 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Brunno Santos,OBrunnosantos,0,Neutro,,,,,,,,,,,,,,,,
2662,Thu Jan 05 08:53:20 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brasil",Reginaldo Lopes,ReginaldoLopes,0,Neutro,,,,,,,,,,,,,,,,
2663,Thu Jan 05 09:18:43 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Freirinhas,freirinhas,0,Neutro,,,,,,,,,,,,,,,,
2664,Thu Jan 05 11:49:03 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Vila Aurora - Zona Norte,MC Hariel,oficialmchariel,22,Neutro,,,,,,,,,,,,,,,,
2665,Fri Jan 06 00:01:20 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
2666,Fri Jan 06 00:12:40 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Rio de Janeiro, Brazil",newsa.com Brasil,newsaBRASIL,0,Neutro,,,,,,,,,,,,,,,,
2667,Fri Jan 06 00:46:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
2668,Fri Jan 06 08:18:00 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,EPTV,eptvoficial,0,Neutro,,,,,,,,,,,,,,,,
2669,Fri Jan 06 08:27:13 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Vespasiano - MG,Eder Rodrigo,EderRodrigo,1,Neutro,,,,,,,,,,,,,,,,
2670,Fri Jan 06 17:24:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Bom Despacho, Brasil",Arnaldo Silva,arnaldosilva45,0,Neutro,,,,,,,,,,,,,,,,
2671,Thu Jan 05 22:27:22 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
2672,Thu Jan 05 22:30:25 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Joinville, Santa Catarina ",Emily,EmilySilva__,0,Neutro,,,,,,,,,,,,,,,,
2673,Thu Jan 05 22:43:09 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",-4.664.303.488,-2.227.075.897,,Theddy Tedéia,theddytedeia,0,Neutro,,,,,,,,,,,,,,,,
2674,Thu Jan 05 23:06:00 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
2675,Thu Jan 05 23:46:56 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
2676,Thu Jan 05 23:47:46 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,29/11 21/02 20/04,�,fancybianzalo,0,Neutro,,,,,,,,,,,,,,,,
2677,Thu Jan 05 23:48:21 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Angola,Banda-news,BandaNewss,0,Neutro,,,,,,,,,,,,,,,,
2678,Thu Jan 05 23:50:58 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Nick Nos States,nicknosstates,0,Neutro,,,,,,,,,,,,,,,,
2679,Fri Jan 06 21:18:38 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Alice Campos,alicecamposvie1,0,Neutro,,,,,,,,,,,,,,,,
2680,Thu Jan 05 01:27:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,JAHcity - Zion,Dru Roots,druroots,0,Neutro,,,,,,,,,,,,,,,,
2681,Wed Jan 04 19:53:10 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Paulo,Elias Oliveira,olelias,5,Neutro,,,,,,,,,,,,,,,,
2682,Wed Jan 04 22:35:48 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Pingo D´água MG,Marcelo Dias Braga,marcelobraga3,0,Neutro,,,,,,,,,,,,,,,,
2683,Thu Jan 05 00:00:09 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Guanhães MG,Folha de Guanhães,folhadeguanhaes,0,Neutro,,,,,,,,,,,,,,,,
2684,Thu Jan 05 00:03:11 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Salvador/Bahia/Brasil,Mario Vieira,Eissoaimano,0,Neutro,,,,,,,,,,,,,,,,
2685,Thu Jan 05 00:03:40 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,lindonjonhson43,lindonvirtual,0,Neutro,,,,,,,,,,,,,,,,
2686,Thu Jan 05 00:04:42 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,lindonjonhson43,lindonvirtual,0,Neutro,,,,,,,,,,,,,,,,
2687,Thu Jan 05 00:07:31 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Paulo,Robson Grangeiro,RobsonGrangeiro,0,Neutro,,,,,,,,,,,,,,,,
2688,Thu Jan 05 00:18:53 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Porto Alegre,Jornal O Sul,OSul_noticias,2,Neutro,,,,,,,,,,,,,,,,
2689,Thu Jan 05 01:28:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Rio de Janeiro, RJ",Renato Amorim,renato71amorim,0,Neutro,,,,,,,,,,,,,,,,
2690,Thu Jan 05 03:36:20 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,SÃO PAULO - SP - BRASIL,ClaudiaBorinDelValle,ClaudiaBorin,2,Neutro,,,,,,,,,,,,,,,,
2691,Thu Jan 05 04:47:46 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,José Luiz Barbosa,jlbarbosa65,0,Neutro,,,,,,,,,,,,,,,,
2692,Thu Jan 05 05:16:00 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Julio Cesar Santos,profi59,0,Neutro,,,,,,,,,,,,,,,,
2693,Thu Jan 05 09:09:30 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Michele #beta #sdv,michelexmbeta,0,Neutro,,,,,,,,,,,,,,,,
2694,Wed Jan 04 23:30:40 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Daniel Araujo #beta,danaraujjobeta,0,Neutro,,,,,,,,,,,,,,,,
2695,Wed Jan 04 23:33:24 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Daniel Araujo #beta,danaraujjobeta,0,Neutro,,,,,,,,,,,,,,,,
2696,Wed Jan 04 23:33:38 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Raynniere Makepeace,itsRaynniere,0,Neutro,,,,,,,,,,,,,,,,
2697,Wed Jan 04 23:34:07 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Anita Soeiro,soeiroanita,1,Neutro,,,,,,,,,,,,,,,,
2698,Wed Jan 04 23:35:18 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Adenia Alves Lino,adeniaadvlino,0,Neutro,,,,,,,,,,,,,,,,
2699,Wed Jan 04 23:44:01 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
2700,Mon Jan 09 02:06:02 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte - Minas Gerais,Aline Morais,MinasVan,0,Neutro,,,,,,,,,,,,,,,,
2701,Thu Jan 05 11:51:25 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Goiânia-Go Brazil,Snap: @marcelloboss,MarcelloBOSSHD,0,Neutro,,,,,,,,,,,,,,,,
2702,Mon Jan 09 11:55:14 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte - Minas Gerais,Cleber Junqueira,MinasVans,0,Neutro,,,,,,,,,,,,,,,,
2703,Sun Jan 08 16:31:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Joquim de Bicas,Henrique,junior_code,0,Neutro,,,,,,,,,,,,,,,,
2704,Fri Jan 06 18:37:55 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Portal Virou Noticia,VirouNoticiaMG,0,Neutro,,,,,,,,,,,,,,,,
2705,Fri Jan 06 18:37:46 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
2706,Fri Jan 06 14:05:34 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,28SaiMacacoEntraGalo,tovaga,0,Neutro,,,,,,,,,,,,,,,,
2707,Wed Jan 04 22:40:48 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
2708,Mon Jan 09 22:23:43 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Campinas, SP - Brazil",Shostners&Shostners,pdvni,0,Neutro,,,,,,,,,,,,,,,,
2709,Thu Jan 05 23:49:51 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Revista VOTO,revistavoto,13,Neutro,,,,,,,,,,,,,,,,
2710,Wed Jan 04 18:02:34 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Sumaré/SP,chiquinhopolitizador,c_politizador,0,Neutro,,,,,,,,,,,,,,,,
2711,Sat Jan 07 00:40:24 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Notícias Minuto BR,noticiaminutobr,0,Neutro,,,,,,,,,,,,,,,,
2712,Sat Jan 07 20:41:48 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,hypenews,_hypenews,0,Neutro,,,,,,,,,,,,,,,,
2713,Sun Jan 08 09:13:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Santa Luzia MG,santaluzianet.com.br,santaluzianetbr,0,Neutro,,,,,,,,,,,,,,,,
2714,Thu Jan 05 00:07:32 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",-466.271.061,-234.932.374,São Paulo,Ricardo O. Yamauti,ryamauti,0,Neutro,,,,,,,,,,,,,,,,
2715,Thu Jan 05 00:09:11 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Redator Web,webwriter,0,Neutro,,,,,,,,,,,,,,,,
2716,Thu Jan 05 00:51:19 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Paul X Brow,PaulXbrow2,0,Neutro,,,,,,,,,,,,,,,,
2717,Thu Jan 05 01:17:50 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Vargem Grande, Brasil",Lílian Caroline,lilianlahn_,0,Neutro,,,,,,,,,,,,,,,,
2718,Thu Jan 05 01:34:49 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Blumenau, Brasil",Célia Renita Pfau,CeliaPfau,1,Neutro,,,,,,,,,,,,,,,,
2719,Thu Jan 05 02:17:52 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Ary ANTI PT,Ary_AntiPT,16,Neutro,,,,,,,,,,,,,,,,
2720,Thu Jan 05 02:28:56 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Cambuquira, Brasil",Claudia Diamante,diamantelilas,1,Neutro,,,,,,,,,,,,,,,,
2721,Thu Jan 05 02:56:41 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Viçosa, Minas Gerais",Guilherme L.C.C.,capita10,2,Neutro,,,,,,,,,,,,,,,,
2722,Thu Jan 05 03:34:42 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brasil",Antônio de Andrade,gutodeandrade,1,Neutro,,,,,,,,,,,,,,,,
2723,Thu Jan 05 03:45:45 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Anderson Arimatéa,andersonjr12,0,Neutro,,,,,,,,,,,,,,,,
2724,Thu Jan 05 10:06:43 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,brasil,Leonardo Coutinho,leonardo001,0,Neutro,,,,,,,,,,,,,,,,
2725,Thu Jan 05 10:14:49 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Adeildo Costa,JoseAdeildo,1,Neutro,,,,,,,,,,,,,,,,
2726,Thu Jan 05 11:01:13 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Jacareí-SP,Jorge Martins do Pra,domartins,1,Neutro,,,,,,,,,,,,,,,,
2727,Thu Jan 05 11:49:13 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Pará de Minas / MG,grnews,grnews,0,Neutro,,,,,,,,,,,,,,,,
2728,Thu Jan 05 12:27:50 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Minas Gerais, Brasil",Aconteceu no Vale,noticiadosvales,1,Neutro,,,,,,,,,,,,,,,,
2729,Thu Jan 05 14:29:01 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte,Jornal Hoje em Dia,jornalhojeemdia,7,Neutro,,,,,,,,,,,,,,,,
2730,Thu Jan 05 14:34:22 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Pará de Minas / MG,grnews,grnews,0,Neutro,,,,,,,,,,,,,,,,
2731,Thu Jan 05 16:23:06 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Frutal, MG",Rodrigo Portari,rportari,0,Neutro,,,,,,,,,,,,,,,,
2732,Thu Jan 05 17:29:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,silvestre paiva,sbpaiva,3,Neutro,,,,,,,,,,,,,,,,
2733,Wed Jan 04 18:04:07 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Buritis, Belo Horizonte",jose maria oliveira,ofalador125,1,Neutro,,,,,,,,,,,,,,,,
2734,Wed Jan 04 19:18:06 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Katia Cilene,katiaCilene,0,Neutro,,,,,,,,,,,,,,,,
2735,Wed Jan 04 19:19:39 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Katia Cilene,katiaCilene,0,Neutro,,,,,,,,,,,,,,,,
2736,Wed Jan 04 19:19:45 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Katia Cilene,katiaCilene,0,Neutro,,,,,,,,,,,,,,,,
2737,Wed Jan 04 19:28:45 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,minas gerais,mario,marioscand,1,Neutro,,,,,,,,,,,,,,,,
2738,Wed Jan 04 19:46:19 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Luciano F Regatieri,elcid51,0,Neutro,,,,,,,,,,,,,,,,
2739,Wed Jan 04 19:47:43 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Luciana Farjalla,LuFarjalla,0,Neutro,,,,,,,,,,,,,,,,
2740,Wed Jan 04 19:49:39 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,América Latina,RCKMartins,RCK_Martins,0,Neutro,,,,,,,,,,,,,,,,
2741,Wed Jan 04 20:05:30 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Humberto S. R. Jr.,HumbertoReisJr,12,Neutro,,,,,,,,,,,,,,,,
2742,Wed Jan 04 20:14:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Portal Home,PortalHome,0,Neutro,,,,,,,,,,,,,,,,
2743,Wed Jan 04 20:17:27 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brasil",Turismo em Vans MG,TurismoVansMG,0,Neutro,,,,,,,,,,,,,,,,
2744,Wed Jan 04 20:18:40 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Bernardo do Campo - Brazil,João Vidal,vidal_joao,0,Neutro,,,,,,,,,,,,,,,,
2745,Wed Jan 04 20:20:06 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte - Minas Gerais,Vans BH - Shows BH,3213_4360,0,Neutro,,,,,,,,,,,,,,,,
2746,Wed Jan 04 20:45:33 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Jaboatão do Guararapes-PE,Antônio C S Monteiro,AntonioCSM,5,Neutro,,,,,,,,,,,,,,,,
2747,Wed Jan 04 20:47:02 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Natal/Brazil,Tribuna do Norte,tribunadonorte,0,Neutro,,,,,,,,,,,,,,,,
2748,Wed Jan 04 20:50:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Debora Reis,deborareis_m,2,Neutro,,,,,,,,,,,,,,,,
2749,Wed Jan 04 20:53:02 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Tiago #TIMBETA #SDV,tiagoffline,0,Neutro,,,,,,,,,,,,,,,,
2750,Wed Jan 04 21:17:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"São Paulo, Brasil",procopio,procopiosantos,0,Neutro,,,,,,,,,,,,,,,,
2751,Wed Jan 04 21:33:19 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Campinas, São Paulo",Valtecio Matos,MatosValtecio,1,Neutro,,,,,,,,,,,,,,,,
2752,Wed Jan 04 21:59:42 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Arapiraca,Diário Arapiraca,diarioarapiraca,0,Neutro,,,,,,,,,,,,,,,,
2753,Wed Jan 04 22:19:18 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brazil",Fora Renan,CedeSilva,0,Neutro,,,,,,,,,,,,,,,,
